FPOA_08171	CCT67056.1	79.17	701	130	6	1	698	1	688	0.0	  902
FPOA_08172	CCT67057.1	94.62	576	30	1	3	578	2	576	0.0	 1085
FPOA_08173	CCT67058.1	82.33	645	114	0	1	645	39	683	0.0	 1123
FPOA_08174	CCT67059.1	72.80	658	133	10	1	632	1	638	0.0	  862
FPOA_08175	CCT64189.1	40.00	25	15	0	29	53	4706	4730	0.092	30.0
FPOA_08176	CCT67551.1	98.63	146	2	0	1	146	1	146	3e-97	  280
FPOA_08177	CCT67060.1	82.12	811	140	3	1	806	1	811	0.0	 1323
FPOA_08178	CCT67061.1	96.07	534	21	0	1	534	1	534	0.0	 1066
FPOA_08179	CCT67062.1	92.98	812	53	1	1	812	1	808	0.0	 1472
FPOA_08180	CCT67063.1	73.62	527	131	2	1	522	1	524	0.0	  784
FPOA_08181	CCT67064.1	83.92	995	116	7	1	987	1	959	0.0	 1519
FPOA_08183	CCT67065.1	96.76	525	17	0	1	525	1	525	0.0	 1053
FPOA_08184	CCT67066.1	93.98	133	8	0	16	148	14	146	3e-86	  252
FPOA_08185	CCT67067.1	88.46	364	41	1	28	391	1	363	0.0	  665
FPOA_08186	CCT67504.1	93.97	796	48	0	1	796	1	796	0.0	 1537
FPOA_08187	CCT67554.1	93.83	81	5	0	1	81	1	81	2e-51	  158
FPOA_08188	CCT67069.1	65.51	432	115	7	1	409	1	421	3e-147	  428
FPOA_08189	CCT67070.1	88.82	340	38	0	1	340	1	340	0.0	  639
FPOA_08190	CCT67071.1	83.21	655	106	2	6	660	1	651	0.0	 1161
FPOA_08191	CCT67072.1	92.31	182	14	0	1	182	1	182	7e-125	  352
FPOA_08192	CCT67073.1	77.70	148	33	0	25	172	25	172	2e-82	  244
FPOA_08193	CCT67074.1	72.84	313	70	7	1	307	1	304	4e-129	  373
FPOA_08194	CCT67075.1	81.82	187	16	1	1	169	1	187	2e-100	  290
FPOA_08195	CCT67076.1	94.75	2153	111	2	1	2152	1	2152	0.0	 4223
FPOA_08196	CCT67077.1	87.12	652	82	1	1	650	1	652	0.0	 1081
FPOA_08197	CCT67078.1	74.66	655	120	10	1	626	1	638	0.0	  823
FPOA_08198	CCT67080.1	93.12	945	65	0	1	945	1	945	0.0	 1817
FPOA_08199	CCT67081.1	88.35	395	46	0	1	395	1	395	0.0	  721
FPOA_08200	CCT67082.1	88.06	1047	101	7	36	1082	1	1023	0.0	 1720
FPOA_08201	CCT67083.1	57.47	174	70	2	1	173	1	171	4e-64	  197
FPOA_08202	CCT67084.1	97.72	439	10	0	1	439	1	439	0.0	  900
FPOA_08203	CCT67085.1	89.17	1949	200	4	1	1945	1	1942	0.0	 3507
FPOA_08204	CCT67086.1	84.35	1348	175	5	1	1343	1	1317	0.0	 2282
FPOA_08205	CCT67087.1	45.85	301	112	14	57	342	1	265	7e-47	  161
FPOA_08206	CCT67505.1	60.00	480	181	4	1	470	1	479	0.0	  574
FPOA_08207	CCT67088.1	92.46	570	43	0	46	615	2	571	0.0	 1066
FPOA_08208	CCT67089.1	53.47	303	136	4	1	303	1	298	2e-73	  231
FPOA_08209	CCT67090.1	81.64	305	48	3	1	302	1	300	0.0	  513
FPOA_08210	CCT67092.1	93.77	273	16	1	1	273	1	272	6e-172	  479
FPOA_08211	CCT67093.1	82.54	126	21	1	1	125	1	126	8e-64	  193
FPOA_08212	CCT67094.1	87.03	617	77	2	30	644	30	645	0.0	 1102
FPOA_08213	CCT67095.1	93.42	319	20	1	1	319	1	318	0.0	  592
FPOA_08214	CCT67097.1	65.81	1161	379	10	111	1265	1	1149	0.0	 1477
FPOA_08215	CCT67098.1	57.85	1255	515	4	1	1253	1	1243	0.0	 1511
FPOA_08216	CCT67099.1	68.55	407	114	8	1	399	1	401	4e-171	  488
FPOA_08217	CCT67520.1	74.21	159	41	0	1	159	1	159	2e-84	  248
FPOA_08218	CCT67100.1	94.35	3861	197	5	1	3858	1	3843	0.0	 7509
FPOA_08219	CCT67101.1	90.54	592	54	1	1	590	1	592	0.0	 1118
FPOA_08220	CCT67101.1	85.71	91	13	0	1	91	607	697	5e-50	  167
FPOA_08221	CCT67102.1	79.89	174	30	2	1	174	1	169	6e-72	  217
FPOA_08222	CCT67103.1	94.64	616	33	0	1	616	1	616	0.0	 1228
FPOA_08223	CCT67104.1	96.92	227	7	0	1	227	1	227	4e-165	  458
FPOA_08224	CCT67105.1	95.35	452	21	0	1	452	1	452	0.0	  895
FPOA_08225	CCT67106.1	80.53	457	82	4	1	454	1	453	0.0	  678
FPOA_08226	CCT67107.1	90.36	83	8	0	1	83	2	84	1e-51	  159
FPOA_08227	CCT67108.1	89.67	1753	180	1	1	1752	1	1753	0.0	 3182
FPOA_08228	CCT67521.1	78.44	436	35	4	1	377	1	436	0.0	  675
FPOA_08229	CCT67109.1	52.36	254	90	4	1	229	1	248	6e-57	  184
FPOA_08230	CCT67110.1	86.29	321	39	3	1	316	1	321	0.0	  563
FPOA_08231	CCT75776.1	42.75	262	107	3	7	227	2	261	4e-63	  200
FPOA_08232	CCT67111.1	81.17	1232	197	9	1	1220	1	1209	0.0	 1980
FPOA_08233	CCT67112.1	91.16	147	13	0	1	147	1	147	4e-95	  274
FPOA_08234	CCT67115.1	97.88	566	12	0	1	566	1	566	0.0	 1171
FPOA_08235	CCT67114.1	91.38	290	25	0	1	290	1	290	0.0	  558
FPOA_08236	CCT67113.1	51.17	469	199	7	2	451	1	458	2e-158	  462
FPOA_08237	CCT67118.1	71.58	387	100	2	1	380	1	384	0.0	  570
FPOA_08238	CCT67117.1	73.84	711	177	7	1	706	1	707	0.0	 1057
FPOA_08239	CCT67522.1	83.00	400	67	1	1	399	1	400	0.0	  685
FPOA_08240	CCT67116.1	89.95	209	21	0	1	209	1	209	9e-95	  317
FPOA_08241	CCT67119.1	84.39	269	42	0	7	275	2	270	4e-174	  485
FPOA_08242	CCT67120.1	88.55	489	52	4	1	485	1	489	0.0	  824
FPOA_08243	CCT67121.1	89.42	189	20	0	1	189	1	189	3e-125	  354
FPOA_08244	CCT67122.1	80.48	292	50	2	1	292	1	285	6e-148	  421
FPOA_08245	CCT67523.1	84.71	628	92	4	1	625	1	627	0.0	 1114
FPOA_08246	CCT67124.1	96.67	210	7	0	1	210	1	210	5e-149	  416
FPOA_08247	CCT67125.1	91.33	588	47	2	1	587	1	585	0.0	  979
FPOA_08248	CCT67126.1	93.58	670	43	0	1	670	1	670	0.0	 1300
FPOA_08249	CCT67127.1	90.59	170	16	0	1	170	1	170	7e-111	  316
FPOA_08250	CCT67128.1	74.27	377	97	0	1	377	1	377	0.0	  582
FPOA_08251	CCT67129.1	96.07	178	6	1	1	178	1	177	3e-121	  343
FPOA_08252	CCT70500.1	38.13	299	181	4	13	309	21	317	6e-70	  223
FPOA_08253	CCT67130.1	44.37	142	77	2	1	142	1	140	1e-29	  115
FPOA_08254	CCT67131.1	90.74	216	20	0	1	216	1	216	1e-151	  423
FPOA_08255	CCT67132.1	82.47	542	93	2	1	541	1	541	0.0	  901
FPOA_08256	CCT67133.1	87.04	764	99	0	59	822	126	889	0.0	 1288
FPOA_08257	CCT67134.1	68.77	554	117	16	1	525	1	527	5e-180	  520
FPOA_08258	CCT67135.1	76.74	86	19	1	1	86	1	85	9e-28	  100
FPOA_08259	CCT67136.1	85.81	613	84	1	1	613	1	610	0.0	 1004
FPOA_08260	CCT67546.1	95.89	365	15	0	1	365	1	365	0.0	  724
FPOA_08261	CCT67137.1	74.92	957	214	6	1	935	1	953	0.0	 1450
FPOA_08262	CCT67138.1	59.46	518	165	6	2	480	1	512	0.0	  614
FPOA_08263	CCT67139.1	48.47	295	137	6	1	291	1	284	3e-84	  258
FPOA_08264	CCT67140.1	86.44	236	32	0	1	236	1	236	4e-150	  428
FPOA_08265	CCT63108.1	23.64	55	42	0	11	65	69	123	1.5	25.4
FPOA_08266	CCT67143.1	24.80	246	180	3	12	252	243	488	1e-11	63.5
FPOA_08267	CCT67143.1	39.36	249	145	5	170	414	244	490	2e-42	  156
FPOA_08268	CCT67142.1	85.36	560	80	2	1	560	1	558	0.0	 1002
FPOA_08269	CCT67143.1	28.11	217	145	4	22	233	257	467	2e-10	60.5
FPOA_08270	CCT67150.1	64.66	931	308	11	1	927	1	914	0.0	 1073
FPOA_08271	CCT67149.1	77.69	623	133	4	1	618	1	622	0.0	  816
FPOA_08272	CCT67148.1	95.34	343	14	1	1	343	7	347	0.0	  626
FPOA_08273	CCT67147.1	84.48	986	142	7	1	980	1	981	0.0	 1716
FPOA_08274	CCT63970.1	41.38	29	17	0	76	104	684	712	0.25	29.3
FPOA_08275	CCT67151.1	84.04	1466	233	1	1	1466	1	1465	0.0	 2531
FPOA_08276	CCT67152.1	76.25	539	127	1	1	539	1	538	0.0	  852
FPOA_08277	CCT67153.1	94.93	296	15	0	8	303	2	297	0.0	  582
FPOA_08278	CCT67154.1	39.89	371	181	11	29	395	39	371	8e-75	  240
FPOA_08279	CCT67155.1	84.69	431	66	0	1	431	1	431	0.0	  740
FPOA_08280	CCT67156.1	70.29	515	134	6	1	499	1	512	0.0	  705
FPOA_08281	CCT67157.1	83.50	721	113	3	1	716	1	720	0.0	 1224
FPOA_08282	CCT67547.1	91.89	444	32	2	37	478	5	446	0.0	  822
FPOA_08283	CCT67158.1	43.02	265	135	6	1	261	1	253	1e-64	  206
FPOA_08284	CCT67159.1	88.51	853	88	6	5	850	1	850	0.0	 1541
FPOA_08285	CCT67160.1	83.39	584	92	2	1	581	1	582	0.0	 1015
FPOA_08286	CCT67161.1	92.40	171	13	0	1	171	1	171	1e-115	  328
FPOA_08287	CCT67162.1	85.75	428	59	1	1	426	1	428	0.0	  761
FPOA_08288	CCT63840.1	76.31	840	192	4	1	839	1	834	0.0	 1157
FPOA_08289	CCT63839.1	77.37	243	42	7	1	243	1	230	2e-76	  234
FPOA_08290	CCT63843.1	98.38	677	10	1	1	676	1	677	0.0	 1349
FPOA_08291	CCT63844.1	82.35	629	101	3	1	621	1	627	0.0	 1022
FPOA_08292	CCT65070.1	88.08	1124	125	6	1	1119	1	1120	0.0	 1967
FPOA_08293	CCT63845.1	92.12	926	65	4	1	921	1	923	0.0	 1732
FPOA_08294	CCT63846.1	100.00	245	0	0	1	245	1	245	0.0	  503
FPOA_08295	CCT63847.1	83.90	913	141	5	1	912	1	908	0.0	 1571
FPOA_08296	CCT63848.1	80.44	496	85	6	1	489	1	491	0.0	  727
FPOA_08297	CCT63849.1	85.89	418	48	3	99	509	1	414	0.0	  627
FPOA_08298	CCT63850.1	81.90	315	45	6	1	304	1	314	0.0	  510
FPOA_08299	CCT63851.1	95.26	232	11	0	2	233	3	234	2e-157	  439
FPOA_08300	CCT63852.1	94.23	659	37	1	1	658	1	659	0.0	 1229
FPOA_08301	CCT63853.1	96.34	464	17	0	1	464	1	464	0.0	  939
FPOA_08302	CCT63854.1	82.94	252	40	1	1	252	3	251	5e-158	  442
FPOA_08303	CCT63855.1	83.18	975	91	7	1	941	1	936	0.0	 1546
FPOA_08304	CCT65137.1	86.76	68	9	0	1	68	1	68	1e-36	  119
FPOA_08305	CCT63856.1	57.73	317	134	0	92	408	1	317	2e-132	  386
FPOA_08306	CCT63857.1	75.83	1026	154	9	80	1025	110	1121	0.0	 1390
FPOA_08307	CCT63858.1	83.82	785	103	9	10	774	5	785	0.0	 1258
FPOA_08308	CCT63859.1	89.69	640	66	0	1	640	1	640	0.0	 1163
FPOA_08309	CCT63860.1	77.39	513	115	1	1	512	1	513	0.0	  849
FPOA_08310	CCT63861.1	84.81	757	105	4	1	747	1	757	0.0	 1347
FPOA_08311	CCT63862.1	67.64	1301	279	20	1	1249	1	1211	0.0	 1600
FPOA_08312	CCT63863.1	93.01	186	13	0	1	186	1	186	6e-124	  350
FPOA_08313	CCT63864.1	89.43	369	36	2	18	385	15	381	0.0	  566
FPOA_08314	CCT65142.1	81.05	153	12	1	1	136	1	153	1e-83	  244
FPOA_08315	CCT63865.1	92.34	235	18	0	1	235	1	235	2e-167	  464
FPOA_08316	CCT63866.1	67.81	845	253	9	1	831	1	840	0.0	 1064
FPOA_08317	CCT63867.1	90.86	963	57	1	8	970	1	932	0.0	 1815
FPOA_08318	CCT63868.1	63.74	171	53	3	1	166	7	173	1e-33	  118
FPOA_08319	CCT63869.1	94.84	1124	50	2	1	1124	1	1116	0.0	 2119
FPOA_08320	CCT63870.1	70.45	978	236	12	1	952	1	951	0.0	 1343
FPOA_08321	CCT63871.1	96.84	475	15	0	1	475	1	475	0.0	  959
FPOA_08322	CCT63872.1	95.06	445	20	1	1	443	1	445	0.0	  867
FPOA_08323	CCT63873.1	88.52	305	35	0	1	305	1	305	0.0	  568
FPOA_08324	CCT63874.1	77.61	67	15	0	1	67	1	67	9e-33	  109
FPOA_08325	CCT63875.1	79.03	372	71	4	1	367	1	370	0.0	  548
FPOA_08326	CCT63876.1	93.33	240	16	0	23	262	1	240	9e-158	  442
FPOA_08327	CCT63877.1	81.29	1144	198	8	1	1139	1	1133	0.0	 1849
FPOA_08328	CCT63878.1	85.52	1174	99	13	1	1115	1	1162	0.0	 1886
FPOA_08329	CCT63879.1	78.26	207	45	0	1	207	1	207	4e-96	  281
FPOA_08330	CCT63880.1	78.66	806	141	11	1	791	1	790	0.0	 1162
FPOA_08331	CCT63881.1	58.53	1196	468	9	1	1172	1	1192	0.0	 1412
FPOA_08332	CCT65030.1	88.17	169	18	1	1	169	1	167	1e-70	  213
FPOA_08333	CCT71245.1	28.85	52	27	1	30	71	519	570	2.7	27.3
FPOA_08334	CCT63882.1	90.15	782	51	1	1	756	1	782	0.0	 1439
FPOA_08335	CCT65143.1	84.30	293	34	2	5	297	4	284	0.0	  512
FPOA_08336	CCT63883.1	86.22	196	27	0	1	196	1	196	2e-115	  330
FPOA_08337	CCT63884.1	87.02	131	17	0	1	131	1	131	3e-81	  238
FPOA_08338	CCT63885.1	83.33	324	54	0	1	324	1	324	0.0	  549
FPOA_08339	CCT63886.1	88.46	364	42	0	1	364	1	364	0.0	  675
FPOA_08340	CCT65071.1	82.19	320	57	0	1	320	1	320	0.0	  522
FPOA_08341	CCT63887.1	88.46	156	16	1	1	156	1	154	2e-99	  286
FPOA_08342	CCT63888.1	86.15	780	92	6	1	770	1	774	0.0	 1337
FPOA_08343	CCT65128.1	97.12	104	3	0	1	104	1	104	4e-68	  202
FPOA_08344	CCT63889.1	72.75	510	105	5	1	502	1	484	0.0	  741
FPOA_08345	CCT63890.1	98.52	203	3	0	1	203	1	203	1e-147	  412
FPOA_08346	CCT63891.1	45.71	361	173	6	1	358	1	341	4e-102	  308
FPOA_08347	CCT63892.1	70.62	759	215	5	1	757	1	753	0.0	 1069
FPOA_08348	CCT63893.1	82.65	882	106	7	218	1053	1	881	0.0	 1435
FPOA_08349	CCT63894.1	72.28	184	42	2	1	176	1	183	1e-90	  265
FPOA_08350	CCT63895.1	88.09	403	48	0	12	414	9	411	0.0	  719
FPOA_08351	CCT63896.1	90.20	500	47	1	1	500	1	498	0.0	  928
FPOA_08352	CCT63897.1	66.85	917	281	7	26	919	44	960	0.0	 1244
FPOA_08353	CCT63898.1	86.21	377	52	0	1	377	1	377	0.0	  702
FPOA_08354	CCT63899.1	67.65	102	32	1	158	259	168	268	4e-40	  142
FPOA_08355	CCT65072.1	95.69	348	15	0	1	348	1	348	0.0	  693
FPOA_08356	CCT63900.1	87.91	306	37	0	5	310	6	311	0.0	  565
FPOA_08357	CCT63901.1	95.63	183	8	0	1	183	1	183	6e-129	  363
FPOA_08358	CCT63902.1	90.39	406	35	2	1	406	1	402	0.0	  728
FPOA_08359	CCT63903.1	62.56	430	148	5	1	425	1	422	0.0	  518
FPOA_08360	CCT63904.1	88.27	196	23	0	1	196	1	196	6e-126	  357
FPOA_08361	CCT63905.1	79.76	336	58	6	1	330	1	332	0.0	  526
FPOA_08362	CCT63906.1	89.17	397	42	1	1	397	1	396	0.0	  695
FPOA_08363	CCT63907.1	88.78	410	45	1	1	410	1	409	0.0	  703
FPOA_08364	CCT63908.1	87.99	733	67	6	1	727	1	718	0.0	 1214
FPOA_08365	CCT63909.1	67.36	193	44	6	1	189	1	178	1e-74	  225
FPOA_08366	CCT63910.1	72.67	300	67	5	1	285	31	330	1e-147	  421
FPOA_08367	CCT63911.1	82.85	764	124	5	8	766	9	770	0.0	 1269
FPOA_08368	CCT63912.1	70.20	641	179	5	1	637	1	633	0.0	  946
FPOA_08369	CCT67242.1	59.12	296	113	4	8	302	10	298	2e-109	  323
FPOA_08370	CCT67241.1	91.99	662	53	0	1	662	1	662	0.0	 1255
FPOA_08371	CCT67240.1	92.66	531	39	0	1	531	1	531	0.0	 1021
FPOA_08372	CCT63632.1	52.10	428	197	6	10	432	14	438	2e-148	  433
FPOA_08373	CCT67238.1	92.29	1426	108	2	415	1839	1	1425	0.0	 2645
FPOA_08374	CCT67274.1	88.18	296	35	0	1	296	4	299	0.0	  551
FPOA_08375	CCT67275.1	65.42	373	108	6	78	444	1	358	5e-154	  444
FPOA_08376	CCT67276.1	87.29	1015	115	9	1	1011	1	1005	0.0	 1673
FPOA_08377	CCT67277.1	85.74	687	87	7	1	684	1	679	0.0	 1070
FPOA_08378	CCT67278.1	90.64	203	19	0	1	203	1	203	7e-125	  354
FPOA_08379	CCT67279.1	92.52	147	11	0	6	152	588	734	1e-92	  286
FPOA_08380	CCT67279.1	98.98	587	6	0	1	587	1	587	0.0	 1164
FPOA_08381	CCT67280.1	43.68	570	250	12	1	542	1	527	1e-143	  428
FPOA_08382	CCT67281.1	64.56	158	39	3	1	158	1	141	4e-55	  172
FPOA_08383	CCT67282.1	58.78	148	52	2	1	143	1	144	8e-47	  150
FPOA_08384	CCT67284.1	62.39	234	79	5	1	227	1	232	3e-87	  268
FPOA_08385	CCT67285.1	59.37	347	116	6	1	329	39	378	2e-76	  242
FPOA_08386	CCT67287.1	62.87	167	56	5	1	164	1	164	9e-66	  201
FPOA_08387	CCT67286.1	54.12	170	59	3	1	170	1	151	1e-55	  184
FPOA_08388	CCT67288.1	95.57	361	16	0	20	380	1	361	0.0	  717
FPOA_08389	CCT67289.1	76.11	473	95	6	1	462	1	466	0.0	  626
FPOA_08390	CCT67290.1	98.82	338	4	0	1	338	1	338	0.0	  681
FPOA_08391	CCT67291.1	77.06	789	165	6	1	777	1	785	0.0	 1139
FPOA_08392	CCT67292.1	24.07	590	320	18	492	1001	362	903	1e-27	  119
FPOA_08393	CCT67534.1	97.25	473	13	0	1	473	1	473	0.0	  946
FPOA_08394	CCT67293.1	77.37	274	61	1	1	274	1	273	1e-152	  431
FPOA_08395	CCT67294.1	77.00	300	67	2	11	308	140	439	3e-166	  474
FPOA_08396	CCT67294.1	71.62	74	20	1	1	73	10	83	2e-30	  111
FPOA_08397	CCT67295.1	83.88	490	54	1	1	490	3	467	0.0	  842
FPOA_08398	CCT67296.1	85.25	339	46	1	1	335	1	339	0.0	  546
FPOA_08399	CCT67297.1	86.31	1300	136	12	1	1283	1	1275	0.0	 2133
FPOA_08400	CCT67298.1	92.36	144	11	0	1	144	1	144	3e-87	  254
FPOA_08401	CCT67299.1	85.86	99	9	2	1	94	1	99	3e-54	  166
FPOA_08402	CCT67300.1	85.00	100	2	1	1	87	1	100	9e-58	  175
FPOA_08403	CCT67301.1	87.10	279	33	2	1	276	1	279	3e-166	  465
FPOA_08404	CCT67302.1	100.00	165	0	0	1	165	1	165	3e-118	  334
FPOA_08405	CCT67303.1	60.63	287	113	0	1	287	1	287	5e-124	  359
FPOA_08406	CCT67304.1	80.21	1218	205	7	1	1191	1	1209	0.0	 1964
FPOA_08407	CCT67535.1	89.35	169	18	0	1	169	35	203	8e-112	  320
FPOA_08408	CCT67305.1	79.58	720	142	4	1	719	1	716	0.0	 1186
FPOA_08409	CCT67306.1	87.18	156	18	1	1	154	1	156	4e-82	  242
FPOA_08410	CCT67307.1	81.68	191	34	1	1	191	1	190	3e-100	  291
FPOA_08411	CCT67308.1	96.48	284	10	0	1	284	1	284	0.0	  534
FPOA_08412	CCT67309.1	84.08	666	94	2	1	654	1	666	0.0	 1134
FPOA_08413	CCT67310.1	85.96	648	86	5	1	647	1	644	0.0	  976
FPOA_08414	CCT67311.1	84.96	818	121	2	1	816	1	818	0.0	 1376
FPOA_08415	CCT67312.1	94.60	352	19	0	1	352	1	352	0.0	  693
FPOA_08416	CCT67313.1	94.23	312	18	0	1	312	1	312	0.0	  600
FPOA_08417	CCT67314.1	79.96	499	47	5	1	455	1	490	0.0	  687
FPOA_08418	CCT67315.1	92.41	316	24	0	1	316	1	316	0.0	  602
FPOA_08419	CCT67316.1	91.23	1152	84	2	1	1152	1	1135	0.0	 2147
FPOA_08420	CCT67317.1	80.12	664	115	3	1	652	1	659	0.0	  979
FPOA_08421	CCT67318.1	78.23	565	102	2	1	546	1	563	0.0	  867
FPOA_08422	CCT67319.1	81.58	467	77	4	1	462	1	463	0.0	  709
FPOA_08423	CCT67321.1	62.87	167	58	3	19	182	6	171	3e-69	  211
FPOA_08424	CCT67320.1	85.99	157	22	0	47	203	1	157	5e-99	  287
FPOA_08425	CCT67536.1	98.47	391	6	0	1	391	1	391	0.0	  797
FPOA_08426	CCT67322.1	90.87	843	64	10	27	863	30	865	0.0	 1339
FPOA_08427	CCT66791.1	26.09	69	41	2	13	71	361	429	2.2	25.4
FPOA_08428	CCT67324.1	89.93	1142	108	3	1	1135	1	1142	0.0	 1960
FPOA_08429	CCT67537.1	83.24	185	31	0	7	191	99	283	8e-92	  273
FPOA_08430	CCT70267.1	41.86	43	20	2	90	129	441	481	1.3	29.3
FPOA_08431	CCT67326.1	86.24	218	13	1	1	201	1	218	1e-125	  357
FPOA_08432	CCT67327.1	48.20	1029	468	8	1	1025	1	968	0.0	  972
FPOA_08433	CCT67328.1	62.21	979	266	15	1	896	3	960	0.0	  963
FPOA_08434	CCT67329.1	83.80	469	74	2	1	468	1	468	0.0	  811
FPOA_08435	CCT67330.1	86.61	605	80	1	1	605	1	604	0.0	 1110
FPOA_08436	CCT67331.1	89.53	764	77	1	1	761	1	764	0.0	 1455
FPOA_08437	CCT67332.1	92.67	300	22	0	1	300	1	300	0.0	  586
FPOA_08438	CCT67333.1	89.33	787	84	0	1	787	1	787	0.0	 1457
FPOA_08439	CCT67558.1	96.76	278	9	0	1	278	1	278	0.0	  541
FPOA_08440	CCT67334.1	55.94	522	183	12	24	527	1	493	6e-159	  466
FPOA_08441	CCT67336.1	84.13	605	96	0	1	605	1	605	0.0	 1086
FPOA_08442	CCT67337.1	75.68	995	201	7	1	971	1	978	0.0	 1509
FPOA_08443	CCT67338.1	95.24	546	26	0	1	546	1	546	0.0	 1075
FPOA_08444	CCT67507.1	83.87	564	79	4	1	556	1	560	0.0	  980
FPOA_08445	CCT67339.1	71.19	597	111	9	1	596	1	537	0.0	  820
FPOA_08446	CCT67340.1	90.68	676	52	5	5	678	2	668	0.0	 1227
FPOA_08447	CCT67341.1	45.90	305	123	3	4	308	13	275	8e-86	  262
FPOA_08448	CCT67508.1	76.75	813	130	10	1	775	1	792	0.0	 1154
FPOA_08449	CCT67342.1	76.11	1214	263	4	1	1188	1	1213	0.0	 1941
FPOA_08450	CCT67343.1	97.44	546	14	0	1	546	1	546	0.0	 1091
FPOA_08451	CCT67344.1	84.60	409	49	3	1	403	1	401	0.0	  665
FPOA_08452	CCT67345.1	94.81	231	12	0	1	231	1	231	2e-164	  457
FPOA_08453	CCT67346.1	87.63	865	105	2	1	863	1	865	0.0	 1557
FPOA_08454	CCT67347.1	97.33	748	17	1	1	748	1	745	0.0	 1491
FPOA_08455	CCT67348.1	91.95	87	7	0	3	89	2	88	1e-55	  170
FPOA_08456	CCT67349.1	86.71	301	40	0	1	301	1	301	0.0	  538
FPOA_08457	CCT67350.1	86.44	295	37	1	1	292	1	295	2e-164	  462
FPOA_08458	CCT67351.1	83.41	205	33	1	6	209	42	246	2e-117	  337
FPOA_08459	CCT67352.1	89.94	1421	143	0	1	1421	1	1421	0.0	 2601
g1929	CCT65092.1	22.36	398	245	12	70	455	51	396	4e-15	77.8
FPOA_08460	CCT67354.1	86.48	429	57	1	1	429	1	428	0.0	  761
FPOA_08461	CCT67355.1	93.23	768	52	0	1	768	1	768	0.0	 1532
FPOA_08462	CCT67356.1	78.60	1187	168	16	1	1142	1	1146	0.0	 1573
FPOA_08463	CCT73260.1	27.16	81	50	2	33	113	516	587	3.2	26.9
FPOA_08464	CCT67357.1	87.18	156	20	0	1	156	1	156	9e-99	  284
FPOA_08465	CCT67358.1	95.48	819	37	0	1	819	1	819	0.0	 1619
FPOA_08466	CCT67359.1	72.28	202	55	1	1	201	1	202	7e-108	  311
FPOA_08467	CCT67360.1	93.03	933	38	3	1	931	1	908	0.0	 1780
FPOA_08468	CCT67361.1	84.45	521	75	4	1	521	1	515	0.0	  805
FPOA_08469	CCT67362.1	77.08	746	100	4	2	726	1	696	0.0	 1162
FPOA_08470	CCT67363.1	83.45	139	19	2	1	139	1	135	1e-64	  196
FPOA_08471	CCT67364.1	87.96	714	84	1	1	712	1	714	0.0	 1278
FPOA_08472	CCT67365.1	88.27	392	34	2	1	382	1	390	0.0	  705
FPOA_08473	CCT67366.1	83.75	480	75	1	1	480	1	477	0.0	  763
FPOA_08474	CCT67367.1	88.41	207	24	0	1	207	1	207	3e-125	  355
FPOA_08475	CCT67368.1	80.78	359	66	2	52	407	52	410	0.0	  555
FPOA_08476	CCT67369.1	92.26	491	37	1	1	491	10	499	0.0	  902
FPOA_08477	CCT67370.1	86.43	1105	148	2	1	1103	1	1105	0.0	 1965
FPOA_08478	CCT67371.1	79.55	264	54	0	1	264	1	264	9e-160	  448
FPOA_08479	CCT67372.1	95.76	519	22	0	1	519	1	519	0.0	 1016
FPOA_08480	CCT67373.1	72.48	476	123	6	28	502	1	469	0.0	  689
FPOA_08481	CCT67375.1	79.74	232	41	2	17	242	17	248	5e-80	  244
FPOA_08482	CCT67376.1	72.17	575	122	7	1	553	1	559	0.0	  635
FPOA_08483	CCT67377.1	97.42	349	9	0	1	349	1	349	0.0	  705
FPOA_08484	CCT67378.1	84.62	338	52	0	1	338	1	338	0.0	  615
FPOA_08485	CCT67379.1	74.86	1046	219	8	1	1042	1	1006	0.0	 1430
FPOA_08486	CCT67380.1	85.47	406	43	5	1	391	1	405	0.0	  661
FPOA_08487	CCT67381.1	88.73	648	52	4	1	647	1	628	0.0	 1065
FPOA_08488	CCT67382.1	84.20	671	96	5	1	666	1	666	0.0	  932
FPOA_08489	CCT67383.1	76.89	424	96	2	1	422	1	424	0.0	  649
FPOA_08490	CCT67384.1	88.91	676	69	3	1	672	1	674	0.0	 1209
FPOA_08491	CCT67385.1	88.38	594	68	1	1	593	1	594	0.0	 1016
FPOA_08492	CCT67386.1	78.07	684	124	5	1	679	1	663	0.0	 1063
FPOA_08493	CCT67387.1	88.03	117	14	0	1	117	1	117	4e-71	  211
FPOA_08494	CCT67538.1	90.89	790	70	2	1	789	1	789	0.0	 1445
FPOA_08495	CCT67389.1	83.97	711	114	0	1	711	1	711	0.0	 1206
FPOA_08496	CCT67390.1	97.26	585	16	0	3	587	2	586	0.0	 1196
FPOA_08497	CCT67555.1	88.02	1260	133	3	1	1259	1	1243	0.0	 2318
FPOA_08498	CCT67391.1	72.52	473	128	2	6	477	6	477	0.0	  709
FPOA_08499	CCT67392.1	78.49	623	111	1	1	600	1	623	0.0	 1005
FPOA_08500	CCT67393.1	84.17	1491	186	3	1	1443	1	1489	0.0	 2462
FPOA_08501	CCT67394.1	89.76	420	39	3	1	419	1	417	0.0	  652
FPOA_08502	CCT67395.1	87.17	530	68	0	49	578	1	530	0.0	  943
FPOA_08503	CCT67396.1	54.11	682	246	25	160	808	47	694	6e-164	  495
